# USECODE Dialogue Text Dump
# File: D:\Project\uc\SERPENT\STATIC\USECODE
# Generated: 2026-06-16 15:59:44
# Total strings: 16582
# Filter: dialogue-likely only, deduplicated
================================================================================

    1.               the elms?*
10379. . I did not intend to enter a philosophical discussion. Thy Beauty distracted me, I must confess."
10380. . I did not know..."
10381. . I did not realize that thou wert not from hereabouts."
10382. . I do not mean to imply that thou wouldst not have fought valiantly." *"In Fawn, all females -- especially the beautiful ones -- are forbidden to endanger themselves. Beauty that rivals even that of Lady Yelinda should not be marred in any way."
10383. . I do not take it kindly when someone wastes my time. Thou hadst best walk carefully here in Moonshade from now on."
10384. . I don't think that Chaos will be able to hold off Order much longer.
10385. . I fear I am not yet accustomed to the title of SubCommander."
10386. . I fear that his reason hath fled. He terrorizes the city with his fiendish jokes." *"Only yesterday, Iolo announced to the citizens of Fawn that he would prove once and for all whether or not Beauty was skin deep. He then cast a spell on poor Lady Yelinda and removed all of her skin. She ran out of the city toward Gorlab Swamp. Without the true ruler, I fear that Fawn will never be restored... even with thine aid."
10387. . I find 'tis easier to keep my sanity that way."
10388. . I gave little credit to the stories. I thought that they were no more than folk tales born on the eve of war. I did not mean to offend thee."
10389. . I had forgotten to offer thee my thanks. Thou hast provided for me the opportunity to learn my visions were real. Now, however, I will have not the opportunity to lay eyes upon my lovely Siranush again..."
10390. . I have no need of such things, but I am sure that thou wilt find it useful."
10391. . I know only that they are not like me and thee, but are covered in a thick hide -- like that of a bear, only white."
10392. . I mean no disrespect, but I have never heard of @the Avatar@ before.
10393. . I only wish I could be of more help to thee. I am merely an automaton..."
10394. . I regret that I cannot be of help to thee. It is not a design I recognize. Thou shalt have to ask another Mage."
10395. . I sell my backpacks for 
10396. . I shall aid thee as I can."
10397. . I shall take Yelinda back to her rightful place."
10398. . I should sell the inn an' become one o' them monks!"
10399. . I should sit by the fire and knit!"
10400. . I speak with the tongue of a man bound by the chains of love."
10401. . I still mourn the loss of my wife."
10402. . I think it would be wise for thee to prove that thou art not a foul Chaos spy.
10403. . I think that he doth have information that shall interest thee."
10404. . I think that thou shouldst reconsider."
10405. . I think the experience hath been a boon to her."
10406. . I think thou hast been struck by some terrible malady."
10407. . I told thee about the lovely maiden, Siranush. If only she were real," he sighs.
10408. . I trust that thou art feeling well."
10409. . I will accept this price."
10410. . I will not touch it again. It hath brought me enough bad luck..."
10411. . I will perform mine healing for only 10 filari."
10412. . I will perform mine healing free of charge."
10413. . I will sell a pair to thee for the fair price of 
10414. . I will sell thee a pair for 
10415. . I will sell thee a suit for 
10416. . I will take care of this disturbance."
10417. . I wish thee luck on thy quest!"
10418. . I wish we had arms as nice."
10419. . I would be hard pressed to make a profit with such a price."
10420. . I would love to stand and tell thee all about it, but thou shouldst really be on thy way... Thou art quite late, thou knowest."
10421. . I would not have believed that one of our fellowship could have done such a thing. I thank thee for finding the traitor in our midst."
10422. . I would not have chosen thee for a Fawn ale drinker!"
10423. . I yearn for the day when we are allowed to kill them all!" *"'Tis unsafe to venture outside the city with them out there."
10424. . I'll be thinking of thee..."
10425. . I'm a captain, not a theologian. I find it hard to believe in something I can't touch or smell."
10426. . I'm glad I did not give up on thee. Thou art worth the wait, assuredly."
10427. . I've known Hawk since I was a boy and, being a Pikeman myself, I have little to worry about with him."
10428. . I, too, am truly sorry."
10429. . I... er, apologize to thee for her behavior."
10430. . If thou art still here and in need of money when I return... Perhaps I will lend thee some!"
10431. . If thou dost find any more like them, remember me."
10432. . If thou dost not agree, then thou shouldst leave."
10433. . If thou dost not belong here, 
10434. . If thou dost wish more, I fear thou wilt have to venture to Monitor thyself. Though I have forgotten the maker's name at this time..."
10435. . If thou wishest to conduct any business, thou must speak to my master. If thou dost not have any concern here, 
10436. . If thy business lies along the route that mine doth, what fault of mine is that?"
10437. . Ignore the companions -- direct thine energies to one goal: the destruction of the Avatar! Destroy this note.~
10438. . Is not this adventure exciting, 
10439. . Is this acceptable?"
10440. . It is a corrosive liquid that is very detrimental to human flesh and most metals... Except mine."
10441. . It is all based on what level of spells thou canst cast."
10442. . It is our job to catch thieves, and stop fights. Nothing very exciting..."
10443. . It is very old, and once belonged to the Order Hierophant.
10444. . It looks just large enough for the seed, as if it were the seed's very own cradle. The water here will nourish it well."
10445. . It may be the only hope our battered world has of surviving this war."
10446. . It may be the only thing that saved my life this time..."
10447. . It takes time to produce quality goods, and demand hath been great."
10448. . It was he who founded this keep. He was a loyal servant of Order, but he did not keep Discipline as he should have.
10449. . It was my privilege to serve as a guard for the Master of Discipline. It was there that the long road to this keep began.
10450. . It was so designated because this was once the keep from which all Order attacks on Chaos were launched.
10451. . Julia is a thief..."
10452. . Lacking Xenka's heavenly insight, we must struggle to wrest the meaning from each passage. Some devote their entire lives to finding the meaning of only a handful of passages."
10453. . Leading the Rangers is a thankless job, and she hath become quite disillusioned over the last few years."
10454. . Legend holds that the Mad Mage himself journeyed from a far away place, arriving here and laying claim to the land."
10455. . Long have we searched for the one who held the key to the fountain room, 
10456. . Made by the one and only Mad Mage... before he began his weird experiments, that is."
10457. . Most Mages prefer something a bit more... impressive."
10458. . Music scales, map scales, snake scales, or weight scales..."
10459. . My conscious will not allow me to tell thee any more on this subject. I still cannot believe that thou art the Champion of Balance. So thou must find thy own answers. I have aided thee enough.
10460. . My mistress hath dispatched me to see if thou hast yet read the scroll she sent?"
10461. . None but thou can prevail against the Imbalance. And time grows short..."
10462. . Normally, I wouldn't have been there. But I had been on a special errand for the MageLord."
